datetime,open,high,low,close,volume,timestamp
2020-02-12 12:00:00,10343.4,10415.0,10250.0,10314.56,11933.970042,1581508800000
2020-02-12 16:00:00,10314.56,10374.94,10294.0,10313.47,7886.338088,1581523200000
2020-02-12 20:00:00,10313.49,10410.0,10303.0,10326.46,8372.562046,1581537600000
2020-02-13 00:00:00,10325.33,10440.67,10310.51,10379.74,8239.4243,1581552000000
2020-02-13 04:00:00,10379.61,10491.0,10326.49,10338.96,10526.985185,1581566400000
2020-02-13 08:00:00,10338.94,10366.53,10080.0,10151.11,21430.274876,1581580800000
2020-02-13 12:00:00,10151.66,10500.0,10100.2,10254.93,25222.485708,1581595200000
2020-02-13 16:00:00,10254.23,10292.99,10145.5,10250.31,9110.148553,1581609600000
2020-02-13 20:00:00,10251.15,10265.0,10181.88,10229.63,4815.040137,1581624000000
2020-02-14 00:00:00,10227.78,10290.0,10178.27,10258.7,6684.355884,1581638400000
2020-02-14 04:00:00,10258.66,10280.0,10111.37,10124.98,7259.547406,1581652800000
2020-02-14 08:00:00,10124.98,10298.0,10111.57,10269.24,10656.732106,1581667200000
2020-02-14 12:00:00,10269.52,10360.2,10224.0,10249.94,9149.544783,1581681600000
2020-02-14 16:00:00,10249.94,10375.45,10243.72,10341.64,8060.309228,1581696000000
2020-02-14 20:00:00,10340.15,10381.56,10280.11,10344.36,5227.990766,1581710400000
2020-02-15 00:00:00,10344.36,10375.0,10203.52,10272.39,7238.184517,1581724800000
2020-02-15 04:00:00,10273.09,10279.0,10190.9,10221.76,5604.364131,1581739200000
2020-02-15 08:00:00,10221.03,10274.18,10211.82,10229.36,5455.519617,1581753600000
2020-02-15 12:00:00,10229.36,10259.97,9801.0,9983.18,13170.300915,1581768000000
2020-02-15 16:00:00,9983.24,10095.0,9811.84,9893.99,21223.522971,1581782400000
2020-02-15 20:00:00,9893.52,9949.0,9870.33,9904.72,4965.310796,1581796800000
2020-02-16 00:00:00,9904.46,10050.0,9853.02,10000.58,8246.523282,1581811200000
2020-02-16 04:00:00,10000.62,10033.33,9937.0,9959.51,4540.269673,1581825600000
2020-02-16 08:00:00,9959.58,10017.0,9901.28,9922.63,6279.535788,1581840000000
2020-02-16 12:00:00,9922.63,9974.98,9825.16,9858.54,11671.045671,1581854400000
2020-02-16 16:00:00,9858.54,9909.0,9638.12,9745.57,19207.80931,1581868800000
2020-02-16 20:00:00,9745.91,9996.58,9729.96,9917.27,10078.815813,1581883200000
2020-02-17 00:00:00,9910.7,9964.16,9758.59,9808.4,7746.851544,1581897600000
2020-02-17 04:00:00,9807.74,9842.34,9710.0,9753.26,9407.085988,1581912000000
2020-02-17 08:00:00,9753.01,9832.92,9568.0,9609.94,16254.879435,1581926400000
2020-02-17 12:00:00,9609.94,9669.99,9452.67,9633.45,21544.481821,1581940800000
2020-02-17 16:00:00,9635.27,9725.79,9576.03,9666.15,9447.988181,1581955200000
2020-02-17 20:00:00,9667.34,9727.41,9607.05,9706.0,5859.724932,1581969600000
2020-02-18 00:00:00,9706.0,9759.0,9624.7,9724.82,6732.253294,1581984000000
